Gene	117-A2	117-A3	124-A1	124-A2	117-A1	120-A1	120-A2	120-A3
LILRA6	6.26300790308416	1.1479463091413058	1.7924092705101409	2.8403879574484936	1.2836572231291952	2.809785573953084	2.6738116213452483	2.5630282446217003
LILRB1	53.36154789345407	29.493727511670393	11.111570007371206	13.193117784084404	20.33609837077061	17.217645585827196	30.988255247371374	25.67438140249193
LILRB2	44.91614423467369	14.856959166114375	10.128160514085733	11.26840149294041	23.394417715253038	14.046150797883547	19.414684744095744	17.935178782922094
LILRB3	18.2411366544974	12.716640389548544	3.0236709120340963	2.577765630243396	9.692029606814335	5.854170374501973	8.09968053879447	10.25835587308335
LILRB4	101.22314377316786	53.44158822735259	20.791474823933086	17.369583051753796	49.0283347131371	40.140161399135984	46.2880593358619	37.791836990516245
LILRB5	8.249220679288305	6.456926441768117	6.3911136619715725	15.694512987944783	2.924902522847064	1.3440288558383848	1.0663531678149374	0.0
LIM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIMA1	100.23776913388168	52.477421640122	95.14584306975037	94.26013814919392	74.83715005480043	39.03181167610426	34.57670672552331	42.49953971959207
LIMCH1	33.71633993316115	92.10212733760471	61.49621768420752	71.30169219055603	44.07270072500509	95.64513515414578	96.13726098379124	96.37809555528835
LIMD1	32.17044117563271	32.06018821629456	18.789818964404322	37.06779665783944	24.669998332284145	34.64921355199722	36.870461214776256	32.39474488306645
LIMD2	134.69039766515579	27.92161084219306	8.398188133936952	18.262022103114347	30.83752880144544	14.227581862779243	14.701745043496068	17.719962709411334
LIME1	16.7571893746511	15.68079769240242	72.839252398179	96.98705135857722	25.29722073216744	3.6590292854258726	1.4206446673860087	1.8007310862306145
LIMK1	158.20214320437245	32.616283633999814	8.911470499460352	12.848739041564304	46.14650273664776	78.09548336193448	108.93922059106032	90.90580346715542
LIMK2	50.235833745295906	125.03765729884407	22.60112984654974	50.48703106898776	44.335661915336225	89.4412845020854	111.42784376159756	127.48313954319431
LIMS1	196.30408783432546	71.50254874355637	60.315999399166365	79.47869895812563	77.70376051398175	75.87965236551952	71.31980485331634	84.99877547086004
LIMS2	12.441075561378806	23.826014847836127	12.789616350112428	67.80008891442809	26.332871354105357	6.73327028052743	11.528208045392587	9.810742376898821
LIMS3	1.5667930356119943	2.5149923576192723	3.4025604323342122	5.971776460199344	4.243154510145272	2.7689561829128606	1.3522279823325496	1.9115952127332785
LIMS3L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIN28A	3.4596031976398347	1.2977699121400412	0.0	1.274639634035593	0.0	1.1590071930845076	1.658038437713975	0.0
LIN28B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIN37	17.967239041029153	7.636194672054372	11.319987119161825	12.038249734438967	6.865509247284305	4.7210520526635085	4.846382014990144	5.738879119781679
LIN52	5.754676019577178	5.009251163530225	9.303565414861588	11.723323070573445	5.997162795311247	4.5852397019471525	3.4691654048260347	4.483139959546199
LIN54	20.631196359359514	14.488470567082192	21.95124430248004	13.667596881351828	12.702469087552394	21.34856938720691	26.95610531038359	23.60214754875014
LIN7A	2.396040785655232	7.276448746814923	39.42322450549643	22.137087088518086	15.853318910168266	28.59939793215229	27.56220411975093	32.82430994304708
LIN7B	1.7211747262766974	5.0709554168125885	4.973336508583887	4.302031942992878	1.7429425445537017	3.032106943681797	6.159878707740668	6.8670104660512985
LIN7C	30.3761527123356	38.272075633787814	50.671235740181636	60.90532804184964	29.41247228802823	31.07791219661989	32.87133264944723	33.94351480388138
LIN9	12.019091805197306	2.2118512849155483	2.513970235145832	5.730640440371188	2.384398499463801	3.170036985588696	1.6965701722352664	2.733174900642741
LINC00116	100.90862194761827	127.84534623383249	101.02793760243419	98.7550857009122	106.80872236712419	122.4741305541306	104.4975335303481	130.0967086310045
LINC00493	84.35559467370247	116.11446313038591	144.2044861892934	93.692711464763	109.56164219311209	118.06756390060691	86.8186008012735	105.52164261089649
LINC01556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINGO1	5.024615655418254	4.322110673540342	3.2927126089132988	6.683859712582897	4.539880374343875	9.080165493803873	21.06816323909725	7.928560815738718
LINGO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINGO3	1.7599144713609949	3.2762371186363017	0.0	1.877679295333116	4.339090966629632	4.1617586300674505	7.760569897005472	4.896752366859919
LINGO4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINS	17.327381699973575	17.094604248861934	15.336822428516536	12.754108653607096	3.9300313271337135	15.847037609452435	14.478399136776162	17.63000490575393
LIPA	92.52502288044434	206.72552496078842	183.37462889260345	119.68571091980377	181.33871131937	260.62614765748384	249.68563518314858	276.4660756111387
LIPC	7.87881697755172	6.714301237958052	52.203017013829935	7.654480579284584	21.56327301723002	4.91677969270846	6.461164951917089	5.721386030932528
LIPE	9.313627161791487	5.662408685358567	1.838711112410586	107.18149666579536	6.270088690388942	2.633183848556734	3.922663309986608	1.4845662625277138
LIPF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIPG	16.358339939930175	1.8697040585360416	4.7771845419281735	1.9176973684782443	3.132947605681151	21.12984504363658	10.644095376419436	10.879014758227106
LIPH	1.5547457217592917	1.7980126013134985	0.0	1.0053709943364582	0.0	9.022006003837486	4.120802974532705	7.790786772169027
LIPI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIPJ	0.0	0.0	0.0	1.8164929948348567	0.0	0.0	0.0	0.0
LIPK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIPM	1.4315917943156549	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIPN	0.0	0.0	0.0	0.0	0.0	0.0	1.1610899012296096	0.0
LIPT1	8.14819116291528	8.063924584592996	13.271219539891096	14.067805760076073	7.930276322756826	8.735963979476475	6.9514215313398635	10.819545312650225
LIPT2	4.184596040892464	10.821560168535926	10.87964147238436	8.571347776583082	6.398426359611608	17.308854304035357	13.169979359541395	16.560211140821014
LITAF	221.99835635770734	179.62354325754143	179.5733157573255	167.17043000899167	138.92571947635824	202.55876874646992	301.8047891078732	266.65646792108413
LIX1	4.079651994555324	1.5333903059310114	27.32293464054411	0.0	0.0	41.60675647619978	31.370057804919554	42.30794214323215
LIX1L	30.399388621653184	21.426759331941504	23.086757312676173	39.39365228845139	28.77156461447205	19.558726519399	24.92880646154282	21.124439576322125
LKAAEAR1	0.0	1.4784225766438392	0.0	0.0	0.0	0.0	1.7420050671154608	0.0
LL0XNC01-16G2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LLGL1	38.853615472195365	16.216460408000927	11.462914862384515	19.835644730152712	21.756587991102403	17.23612615726956	19.57287504639159	19.986033951164107
LLGL2	15.54491678222793	68.92019365306517	29.230445333661297	34.14761151207864	31.95481501080367	62.20539406875601	45.405652388601894	46.53826593530116
LLNLR-260H6.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LLPH	22.9662428793215	23.56880849513237	30.133536907695106	23.069102036501555	23.989886624855213	41.724309298225506	36.77607889476131	42.76002452734252
LMAN1	105.316398175894	109.86877024599606	196.55704012507215	105.89073648974636	183.40032589280528	84.53741929566553	85.76555958134496	89.677660201459
LMAN1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LMAN2	233.87339614795872	291.393898594352	320.34246945031975	235.69743408514802	258.189798474627	484.2855564916066	366.5265160654564	358.6750195422174
LMAN2L	30.315760996472612	38.050409647349746	30.596195621458765	22.956308777022446	42.09734316319004	24.9093839154829	26.959459797334475	27.168626373173666
LMBR1	22.321698959990314	16.276234209673213	16.6881438774488	21.138892009435228	20.6564978787534	18.538874644039744	18.594784359568397	21.860920492053022
LMBR1L	7.421350992710695	6.6768103634421845	7.123353873519707	14.672083519427913	4.113984620545855	5.877644277188241	6.446384694147209	6.982143933103579
LMBRD1	28.636071749284977	59.93540804992526	90.7772885422427	76.71503164166097	86.09012001612987	36.63770906522874	37.40625752320841	33.243995888711936
LMBRD2	8.259824553332358	16.46228963160523	27.935324711521826	23.830355468756593	12.254556876590087	22.08801455801394	24.21072428032407	25.070581224656703
LMCD1	10.172652234753668	35.683856483145966	19.612461609506145	76.09534082489823	14.093966266350467	14.933553030664367	16.97081927125183	18.494273576461435
LMF1	5.371038167726272	18.063636848371274	10.91536733208799	15.756369367708178	14.650767921027795	22.75071025544229	33.55506833463567	21.856516524021266
LMF2	74.31612316639144	76.36164587094214	49.97286072386297	76.48514968047348	102.04529912188602	37.624263517795356	56.92353255663736	40.63145644867201
