,TWDN-WUR-124-A1,TWDN-WUR-124-A2,TWDN-WUR-117-A1,TWDN-WUR-117-A2,TWDN-WUR-120-A1,TWDN-WUR-120-A2,TWDN-WUR-120-A3
CHST5,0.0310961027959211,0.0196528361862799,0.00751755659564292,0,0,0.00897771262192867,0
TMEM231,1.7206510213743,1.78840809295147,1.02238769700744,0.0185059105102283,0.26253489860964,1.13119179036301,0.132262448376313
RP11-77K12.8,16.3254539678586,19.6528361862799,10.1487014041179,2.6833570239831,9.05745400203258,13.5114574960027,8.98502899303087
RP11-490B18.5,0,0,0,0,0,0,0
GABARAPL2,4.31199292103439,5.22765442555045,6.13432618204462,0.157300239336941,1.65242553830773,8.56473784131995,1.47252192525629
RP11-490B18.6,0,0,0,0,0,0,0
ADAT1,3.36874446955812,3.73403887539318,1.84180136593252,0.582936181072192,2.39370054614672,3.02548915358996,2.03684170499522
KARS,13.0396324390896,10.5535730320323,7.66039017096014,3.47911117592292,6.7795776758607,7.55923402766394,5.71373776985673
TERF2IP,60.3575355268828,49.5644528617979,45.578945639383,9.0216313737363,22.9409171696835,42.4286698512349,22.5727911895574
RN7SL520P,0.196941984374167,0.0589585085588396,0.142833575317216,0,0.0463296879899365,0.0359108504877147,0.0176349931168417
RP11-2C15.1,3.77299380590509,1.78840809295147,0.631474754034005,0.11103546306137,0.339751045259534,0.53866275731572,0.220437413960522
RNA5SP430,0.0103653675986404,0,0.00751755659564292,0,0.00772161466498941,0,0
RP11-293N14.1,0.507903012333378,0.452015232284437,0.36084271659086,0.0462647762755708,0.100380990644862,0.143643401950859,0.10580995870105
RP11-150D5.2,0.310961027959211,0.314445378980478,0.428500725951647,0.425635941735251,0.13126744930482,0.107732551463144,0.141079944934734
CNTNAP4,2.3114769744968,2.61382721277522,2.37554788422316,2.60933338194219,0.965201833123676,0.888793549570938,0.8023921868163
RN7SKP233,0,0,0,0,0,0,0
AC010528.1,0,0,0,0,0,0,0
SNORD33,0,0,0,0,0,0,0
RP11-58C22.1,2.22855403370768,1.98493645481427,1.28550217785494,0.360865254949452,0.617729173199153,0.601506745669221,0.352699862336835
RP11-58C22.2,0,0,0,0,0,0,0
RP11-96P7.1,0.0103653675986404,0,0,0,0,0,0.00881749655842087
CTD-2336H13.2,2.77791851643562,3.6161218582755,1.72152046040223,1.57300239336941,1.24317996106329,1.0324369515218,0.934654635192613
MIR4719,0,0,0,0,0,0,0
CTD-2300H10.2,0,0,0,0,0,0,0
MON1B,3.86628211429285,4.16640127149133,1.99967005444102,0.388624120714795,0.972923447788665,1.66985454767873,1.06691708356893
SYCE1L,3.02668733880299,8.13627418111987,2.86418906293995,0.93454848076653,9.32771051530721,7.40661291309115,13.7817471208118
RP11-538I12.2,3.64860939472141,4.52015232284437,0.684097650203506,0.203565015612511,0.38608073324947,0.296264516523646,0.229254910518943
RP11-538I12.3,2.59134189966009,3.3213293154813,1.44337086636344,0.879030749235845,0.633172402529132,0.565595895181506,0.564319779738936
ADAMTS18,4.18760850985071,14.0321250370038,1.54861665870244,1.22139009367507,1.29723126371822,0.781060998107795,1.21681452506208
RP11-449J10.1,0.0829229407891229,0.275139706607918,0,0.0185059105102283,0.0231648439949682,0.026933137865786,0.00881749655842087
AC025284.1,0,0,0,0,0,0,0
RP11-571O6.1,0.424980071544255,0.137569853303959,0.165386245104144,0.0555177315306849,0.100380990644862,0.0897771262192867,0.0352699862336835
RP11-571O6.2,0,0,0,0,0,0,0
NUDT7,13.0603631742869,6.07272638156048,6.45006355906163,0.203565015612511,4.69474171631356,2.39704927005496,2.34545408453995
RP11-264M12.2,0.0932883083877633,0.0589585085588396,0.0526228961695005,0,0.0154432293299788,0.026933137865786,0.00881749655842087
VAT1L,1.78284322696614,3.5178576773441,1.31557240423751,0.462647762755708,0.509626567889301,0.664350734022722,0.484962310713148
RP11-264M12.4,0,0,0,0,0,0,0
RP11-281J9.2,12.1067493552119,12.5581623230328,7.33713523734749,16.451754443593,5.72943808142214,4.62352200029327,5.51975284557147
CLEC3A,0,0,0,0,0,0,0
WWOX,1463.92159669118,1198.96057721638,874.043752705616,47.8747904899606,387.848983007753,422.536044551073,273.49229075254
RP11-358L22.3,0,0,0,0,0,0,0
RP11-190D6.1,0,0,0,0,0,0,0
RP11-190D6.2,0.0518268379932018,0.0786113447451195,0.0375877829782146,0,0,0.00897771262192867,0
RP11-264L1.4,4.27053145063983,4.18605410767761,2.00718761103666,0.0185059105102283,0.100380990644862,0.47581876896222,0.0176349931168417
RP11-264L1.1,0,0,0,0,0,0,0
RP11-264L1.3,0,0,0,0,0,0,0
RP11-264L1.2,0,0,0,0,0,0,0
RP11-133M8.3,0,0,0,0,0,0,0
RP11-319G9.1,0,0,0,0,0,0,0
RP11-319G9.3,0,0,0,0,0,0,0
RP11-319G9.4,0,0,0,0,0,0,0
RP11-319G9.5,0.684114261510264,0.864724792196315,0.195456471486716,0,0.0308864586599576,0.053866275731572,0.0176349931168417
RP11-556H2.1,0,0,0,0,0,0,0
RP11-556H2.4,0.0103653675986404,0.0196528361862799,0,0,0,0,0
RP11-556H2.3,0.456076174340176,0.805766283637475,0.240561811060573,0.0277588657653425,0,0.0448885631096434,0.0176349931168417
RP11-556H2.2,0.310961027959211,0.668196430333516,0.142833575317216,0,0.0849377613148835,0.0987548388412154,0.0176349931168417
RP11-679B19.1,0,0,0,0,0,0,0
RP11-679B19.2,1.15055580344908,1.25778151592191,0.413465612760361,0.0925295525511416,0.25481328394465,0.386041642742933,0.229254910518943
RNA5SP431,0.0103653675986404,0,0.00751755659564292,0,0.00772161466498941,0,0
RP11-467I17.1,1.6688241833811,2.00458929100055,1.26294950806801,0.0370118210204566,0.216205210619703,0.556618182559578,0.114627455259471
MAF,141.445806251046,89.3614461390146,74.2133187121869,3.50687004168826,45.0401783408832,114.394014228615,54.8889160761699
RP11-70D24.3,0,0,0,0,0,0,0
RP11-70D24.2,0,0,0,0,0,0,0
RP11-70D24.4,0,0,0,0,0,0,0
AC009159.1,0.0621922055918422,0.0196528361862799,0.097728235743358,0,0,0.0179554252438573,0
RP11-70D24.1,0,0,0,0,0,0,0
LINC01229,9.47394598515729,5.14904308080533,11.8251165249463,0.296094568163653,1.25090157572828,2.6933137865786,0.661312241881566
MAFTRR,5.48327945968075,3.2230651345499,7.12664365266949,0,0.324307815929555,1.06834780200951,0.114627455259471
LINC01228,0.321326395557851,0.117917017117679,0.210491584678002,0.0555177315306849,0.0231648439949682,0.13466568932893,0.0440874827921044
RP11-148M9.1,0,0.0196528361862799,0.0150351131912858,0,0,0,0
RP11-525K10.1,1.65845881578246,1.92597794625543,1.72152046040223,0.342359344439224,0.447853650569386,0.520707332071863,0.352699862336835
RP11-525K10.3,16.2632617622667,12.4402453059152,10.5922372432609,1.34167851199155,4.21600160708422,5.0724076313897,3.08612379544731
RP11-525K10.2,0,0,0,0,0,0,0
DYNLRB2,1.09872896545588,1.45430987778471,1.51102887572423,0.0185059105102283,0.0926593759798729,0.520707332071863,0.211619917402101
RP11-109P11.1,0.0207307351972807,0.0393056723725598,0.0375877829782146,0,0,0.00897771262192867,0
LINC01227,0.155480513979605,0.0393056723725598,0.0451053395738575,0.0185059105102283,0.0849377613148835,0.0628439883535007,0.0264524896752626
CDYL2,116.496366441119,33.5866970423523,14.7268933708645,9.14191979205278,43.8896577557998,42.9583548959287,29.7855033743457
RP11-18F14.4,0,0,0,0,0,0,0
AC092332.1,0,0,0,0,0,0,0
CTD-2055G21.1,0.424980071544255,0.117917017117679,0.0150351131912858,0.00925295525511416,0.0231648439949682,0.080799413597358,0.00881749655842087
PRCAT47,17.7040478584777,15.6436576042788,8.26931225520721,2.10967379816603,5.49778964147246,5.11729619449934,3.09494129200573
CMC2,49.0592848443648,46.4593047443656,33.3178108318894,6.34752730500831,19.651509322398,15.1633566184375,15.7833188395734
RP11-303E16.9,0,0,0,0,0,0,0
CENPN,0.684114261510264,0.943336136941434,1.19529149870722,0.499659583776164,0.509626567889301,0.637417596156936,0.537867290063673
RP11-303E16.3,0.27986492516329,0.255486870421638,0.240561811060573,0.0462647762755708,0.038608073324947,0.215465102926288,0.10580995870105
RP11-303E16.2,0,0,0,0,0,0,0
ATMIN,3.34801373436084,2.29938183379475,2.15002118635388,0.296094568163653,1.24317996106329,1.43643401950859,1.12863955947787
C16orf46,3.25472542597307,2.98723110031454,5.35250029609776,0.0647706867857991,0.370637503919492,1.0952809398753,0.317429876103151
RP11-303E16.8,10.261713922654,6.740922811894,14.5314368993778,0.148047284081826,1.55976616232786,2.78309091279789,1.34907697343839
RP11-303E16.5,0,0,0.00751755659564292,0,0,0,0
RP11-303E16.6,0.238403454768728,0.393056723725598,0.330772490208289,0.00925295525511416,0,0.0179554252438573,0.00881749655842087
RP11-303E16.7,0,0.0196528361862799,0.0225526697869288,0,0,0.00897771262192867,0.00881749655842087
GCSH,24.7110363551586,13.0691360638761,35.66328848973,0.508912539031278,7.15793679444518,25.5056815588994,7.84757193699458
PKD1L2,8.15754430012997,5.83689234732512,30.295753080441,2.11892675342114,3.36662399393538,4.66841056340291,3.00676632642152
RNU6-1191P,0,0,0,0,0,0,0
AC092718.1,0.0414614703945614,0.137569853303959,0.684097650203506,0,0.0617729173199153,0.125687976707001,0.0352699862336835
BCO1,27.3438397252133,28.4769596339195,12.6069424108932,1.12886054112393,4.56347426700874,2.8818457516391,3.52699862336835
RP11-626G3.1,0,0,0,0,0,0,0
RP11-55K13.1,0,0,0,0,0,0,0
GAN,37.294592619908,31.8179417855871,16.8167741044532,3.2662932050553,13.0418071691671,13.5024797833807,10.4663684148456
MIR4720,0,0,0,0,0,0,0
RP11-391L3.1,0.103653675986404,0.0393056723725598,0.0150351131912858,0,0.0231648439949682,0.0179554252438573,0
CMIP,510.183393205079,607.921181750196,278.495401642188,24.0021659317661,129.954774811772,169.517169727257,75.7334779402769
RP11-391L3.4,0,0,0,0,0,0,0
RP11-391L3.3,0,0,0,0,0,0,0
MIR7854,0,0,0,0,0,0,0
MIR6504,0,0,0,0,0,0,0
RP11-274A11.5,0,0,0,0,0,0,0
RP11-274A11.3,0,0,0,0,0,0,0
RP11-274A11.4,0,0,0,0,0,0,0
RP11-960L18.1,0.653018158714343,0.845071956010035,0.593886971055791,0.82351301770516,0.633172402529132,0.520707332071863,0.50259730382999
PLCG2,48.3959013180518,72.0079917865295,20.8461844397178,10.5113571698097,18.1766809213851,19.1584387351958,16.153653695027
RN7SKP176,0.0103653675986404,0.0589585085588396,0.105245792339001,0.00925295525511416,0.0154432293299788,0,0.00881749655842087
RP11-510J16.6,0,0,0,0,0,0,0
SDR42E1,2.21818866610904,4.73633352089345,5.27732473014133,0.175806149847169,2.0385062715572,2.10976246615324,1.25208451129576
HSD17B2,0.725575731904825,1.45430987778471,2.87922417613124,0.11103546306137,1.35900418103814,2.32522756907953,1.19917953194524
RP11-510J16.5,4.96501107974873,3.2230651345499,8.72036565094579,0.60144209158242,2.27787632617188,3.49233020993025,1.30498949064629
AC138304.1,0,0,0,0,0,0,0
MPHOSPH6,33.5734256519961,24.2122941814968,15.7718337376589,4.92257219572073,21.110894494081,23.4228522306119,21.8762089614422
CTD-2588J6.2,0.0310961027959211,0.157222689490239,0.0902106791477151,0.0277588657653425,0.100380990644862,0.107732551463144,0.0617224759089461
RN7SKP190,0,0,0,0,0,0,0
AC024590.1,0,0,0,0,0,0,0
RP11-481E4.2,0.124384411183684,0.0589585085588396,0.0676580093607863,0.00925295525511416,0.038608073324947,0.053866275731572,0.00881749655842087
RP11-2L4.1,0.207307351972807,0.176875525676519,0.330772490208289,0.148047284081826,0.123545834639831,0.143643401950859,0.0617224759089461
CDH13,44.1150044998134,290.901281229315,27.9653105357917,147.057217869529,22.8559794083687,10.8809876977776,20.7740218916396
MIR8058,0,0,0,0,0,0,0
RP11-22H5.1,0,0,0,0,0,0,0
RP11-22H5.2,0.87069087828579,5.40452995122697,0.218009141273645,0.157300239336941,0.0154432293299788,0,0.00881749655842087
AC099506.1,0,0,0,0,0,0,0
RN7SL134P,0,0,0,0,0,0,0
CTD-3253I12.1,0.331691763156492,2.26007616142219,0.135316018721573,0.166553194592055,0,0,0.00881749655842087
RP11-543N12.1,0.0310961027959211,0.687849266519796,0.0225526697869288,0.0185059105102283,0,0.00897771262192867,0
MIR3182,0,0,0,0,0,0,0
RP11-298D21.3,0,0.0786113447451195,0,0,0,0,0
RP11-298D21.1,0.238403454768728,2.39764601472615,0.105245792339001,0.22207092612274,0.0154432293299788,0.0359108504877147,0.00881749655842087
RP11-298D21.2,0,0,0,0,0,0,0
RP11-483P21.2,0.134749778782325,0.353751051353038,0.353325159995217,0.101782507806256,0.115824219974841,0.215465102926288,0.141079944934734
HSBP1,15.5998782359537,25.8041739125855,19.7711738465409,3.66417028102521,10.8951982923001,30.0932927087049,13.9669145485387
MLYCD,108.919282726513,50.8615400500923,40.2565155696678,2.26697403750297,27.0488161714579,65.7078786798959,15.8009538326902
RP11-505K9.4,74.9830692085644,30.0295336926357,18.4330487725164,0.425635941735251,9.24277275399232,36.3417806935673,4.53219323102833
RP11-483P21.6,0.0207307351972807,0,0,0,0,0.00897771262192867,0
OSGIN1,15.7346280147361,10.9662825919442,4.76613088163761,0.351612299694338,2.16205210619703,4.55170029931784,1.93984924285259
NECAB2,1.38895925821781,1.98493645481427,2.10491584678002,0.129541373571598,1.06558282376854,1.93020821371466,0.678947234998407
SLC38A8,0.196941984374167,0.373403887539318,0.18042135829543,0.157300239336941,0.208483595954714,0.188531965060502,0.0881749655842087
RNA5SP432,0,0,0,0,0,0,0
MBTPS1,78.6109478680885,62.8104644513505,50.232313172086,7.1895462332237,23.8983973881422,38.4246100218547,20.9062843400159
RP11-505K9.5,0,0,0,0,0,0,0
RP11-505K9.1,0,0,0,0,0,0,0
HSDL1,6.17775908878966,5.8565451835114,5.01421024929383,0.721730509898904,3.01142971934587,3.83348328956354,2.77751141590258
DNAAF1,0.891421613483071,0.864724792196315,1.36819530040701,0.101782507806256,0.324307815929555,0.161598827194716,0.317429876103151
TAF1C,4.44674269981672,6.17099056249188,1.90194181869766,0.129541373571598,1.22773673173332,2.02896305255588,0.634859752206303
ADAD2,0,0.0393056723725598,0.00751755659564292,0.0277588657653425,0,0.00897771262192867,0.00881749655842087
RP11-486L19.2,0,0,0,0,0,0,0
KCNG4,0.0932883083877633,0.0393056723725598,0.12779846212593,0.0370118210204566,0.138989063969809,0.260353666035931,0.0881749655842087
RP11-558A11.1,0.0725575731904825,0.117917017117679,0.0751755659564292,0.0462647762755708,0.00772161466498941,0.026933137865786,0.0176349931168417
RNA5SP433,0,0.0196528361862799,0,0,0,0,0
WFDC1,0.259134189966009,10.8483655748265,0.0676580093607863,0.0832765972960274,0.988366677118644,0.529685044693792,0.255707400194205
RP11-558A11.2,0,0,0,0,0,0,0
RP11-558A11.3,0,0.0196528361862799,0,0,0.00772161466498941,0,0
ATP2C2,3.21326395557851,3.16410662599106,2.43568833698831,0.82351301770516,5.2506979721928,3.58210733614954,1.94866673941101
RP11-517C16.2,1.93832374094575,1.61153256727495,1.60875711146759,0.120288418316484,1.00380990644862,1.29279061755773,0.626042255647882
TLDC1,26.1829185541656,21.0088818831332,15.7041757282981,3.19226956301438,10.1230368258011,11.9224023619213,8.18263680621457
RP11-517C16.4,0.134749778782325,0.0393056723725598,0.0826931225520721,0,0.0154432293299788,0.0359108504877147,0.0264524896752626
COTL1,36.8177857103706,36.4363582893629,14.9674551819251,5.57953201883384,11.7677407494439,15.3788217213638,9.70806371082138
RP11-61F12.1,0,0,0,0,0,0,0
KLHL36,49.6915722678819,31.2087038638124,25.1387092558299,1.0455839438279,13.149909774477,17.3539184981881,8.25317677868194
USP10,143.114630434427,117.661530247258,64.3352493455121,16.1001421438986,61.1320233027211,69.2989637286674,49.0340983613785
CRISPLD2,4.32235828863303,90.7174918358679,4.04444544845589,2.2854799480132,7.15021517978019,5.71880294016856,4.04723092031518
RP11-254F19.2,0,0.412709559911877,0.00751755659564292,0,0,0.00897771262192867,0
AC025280.1,0,0,0,0,0,0,0
RP11-254F19.4,0,0,0,0,0,0,0
RP11-254F19.3,0.134749778782325,0.176875525676519,0.0676580093607863,0.0462647762755708,0.0463296879899365,0.0359108504877147,0.0440874827921044
ZDHHC7,47.3800952933851,49.3482716637488,27.980345648983,3.14600478673881,17.2886952349113,27.0767812677369,14.5665043145113
KIAA0513,4.40528122942215,10.1015577997479,4.08955078802975,1.9616265140842,7.95326310493909,11.1144082259477,7.52132456433301
FAM92B,0.145115146380965,0.176875525676519,0.112763348934644,0.120288418316484,0.100380990644862,0.080799413597358,0.0440874827921044
RP11-442O1.4,0.0621922055918422,0.0393056723725598,0.0375877829782146,0.00925295525511416,0.0463296879899365,0.125687976707001,0.167532434609997
RP11-442O1.3,0,0,0,0,0,0,0
AC092275.1,0,0,0,0,0,0,0
CTC-786C10.1,0.331691763156492,0.845071956010035,0.0751755659564292,0.0277588657653425,0.0463296879899365,0.287286803901717,0.10580995870105
LINC00311,0.207307351972807,0.569932249402117,0.0225526697869288,0.00925295525511416,0.0154432293299788,0.0718217009754294,0.0264524896752626
MIR5093,0,0,0,0,0,0,0
RP11-680G10.1,0.0829229407891229,0.353751051353038,0.0451053395738575,0,0.0540513026549259,0.26933137865786,0.0617224759089461
AC092377.1,0,0,0,0,0,0,0
LA16c-352F7.1,0,0,0,0,0,0,0
RP11-118F19.1,1.86576616775527,1.92597794625543,0.706650319990435,0.0647706867857991,0.640894017194121,1.02345923889987,0.343882365778414
CTD-2542L18.1,0,0,0,0,0,0,0
GSE1,77.0665080958911,78.0021068233448,43.8048022828113,4.2471064620974,25.3423393304952,27.7321542891377,14.3460669005508
RN7SL381P,0,0,0,0,0,0,0
GINS2,0.839594775489869,1.51326838634355,0.691615206799149,1.27690782520575,3.62915889254502,2.22647273023831,2.49535152603311
C16orf74,36.4757285796154,49.8199397322195,19.7185509503714,7.43937602511178,80.7603677811242,96.2410793070754,40.6839291205539
RP11-568J23.8,0,0,0,0,0,0,0
RP11-568J23.4,0.0207307351972807,0.0196528361862799,0,0,0,0.00897771262192867,0.00881749655842087
EMC8,9.8367338511097,10.8483655748265,9.23155949944951,1.33242555673644,6.13868365866658,8.62758182967345,5.68728528018146
RNU1-103P,0,0,0,0,0,0,0
RP11-568J23.5,0,0.0196528361862799,0.0225526697869288,0,0,0,0
RP11-568J23.6,0,0,0,0,0,0,0
COX4I1,14.065803831355,14.7592799758962,41.2563505968884,0.9808132570421,18.948842387884,39.6635343636809,11.2423081119866
RP11-568J23.2,0,0,0,0,0,0,0
IRF8,3.80408990870101,14.1696948903078,9.90813959305737,1.61926716964498,2.22382502351695,2.74718006231017,2.98031383674626
MIR6774,0,0,0,0,0,0,0
RP11-542M13.3,0,0,0,0,0.00772161466498941,0,0
RP11-542M13.2,0,0,0,0.0185059105102283,0.00772161466498941,0,0.00881749655842087
RP11-542M13.1,0,0,0,0,0,0,0
RP11-805I24.1,0,0,0,0,0,0,0
RP11-805I24.4,0,0,0,0,0,0,0
RP11-805I24.3,0,0,0,0,0,0,0
LINC01082,0,0,0,0,0,0,0
RP11-514D23.3,0,0.0196528361862799,0,0,0,0,0
RP11-514D23.2,1.06763286265996,1.43465704159843,0.774308329351221,0.203565015612511,0.378359118584481,0.314219941767504,0.264524896752626
RP11-514D23.1,0.310961027959211,0.294792542794198,0.135316018721573,0.0832765972960274,0.138989063969809,0.0987548388412154,0.10580995870105
LINC00917,0.0103653675986404,0,0.00751755659564292,0,0.00772161466498941,0.00897771262192867,0.00881749655842087
RP11-158I3.3,0.0207307351972807,0,0,0,0.00772161466498941,0,0
FENDRR,0.0103653675986404,1.08090599024539,0.0526228961695005,0.0462647762755708,0.0231648439949682,0.053866275731572,0
FOXF1,0.27986492516329,1.96528361862799,0.105245792339001,0.0277588657653425,0.0231648439949682,0.0718217009754294,0.0440874827921044
AC009108.2,0,0,0,0,0,0,0
RP11-463O9.9,0,0,0,0,0,0,0
MTHFSD,13.7341120681985,10.1408634721204,9.55481443306215,1.03633098857279,4.74879301896849,6.55373021400793,3.66807856830308
FLJ30679,0,0,0,0,0,0,0
FOXC2-AS1,0.487172277136097,0.137569853303959,0,0,0.0926593759798729,0.116710264085073,0.0176349931168417
FOXC2,11.1116740657425,2.16181198049079,0.0526228961695005,0.11103546306137,0.416967191909428,1.58905513408137,0.678947234998407
FOXL1,1.34749778782325,0.471668068470717,0.00751755659564292,0.00925295525511416,0.0617729173199153,0.224442815548217,0.123444951817892
RP11-463O9.2,0,0,0,0,0,0,0
AC009108.1,0,0,0,0,0,0,0
RP11-463O9.6,0.0621922055918422,0.0393056723725598,0,0,0,0.00897771262192867,0
RP11-58A18.1,6.86187335029992,4.99182039131509,0.202974028082359,0.11103546306137,0.162153907964778,0.359108504877147,0.141079944934734
RP11-58A18.2,0,0,0,0,0,0,0
CTD-2015G9.1,0.124384411183684,0.137569853303959,0,0,0.0231648439949682,0,0.00881749655842087
CTD-2015G9.2,1.57553587499334,2.24042332523591,0.202974028082359,0.00925295525511416,0.51734818255429,0.493774194206077,0.308612379544731
RP11-134D3.1,0.0207307351972807,0.216181198049079,0.0826931225520721,0,0.00772161466498941,0.0179554252438573,0.0440874827921044
RP11-134D3.2,0.0207307351972807,0.0393056723725598,0.0300702263825717,0.00925295525511416,0.00772161466498941,0,0.00881749655842087
C16orf95,0.124384411183684,0.117917017117679,0.0751755659564292,0.00925295525511416,0,0.080799413597358,0.0176349931168417
RP11-899L11.1,0.103653675986404,0.393056723725598,0.142833575317216,0.203565015612511,0.108102605309852,0.0628439883535007,0.0881749655842087
RP11-899L11.3,0,0,0,0,0,0,0
RP11-178L8.5,1.19201727384364,0.766460611264915,0.646509867225291,0.249829791888082,0.185318751959746,0.224442815548217,0.141079944934734
RP11-178L8.6,0,0,0,0,0,0,0
RP11-178L8.4,5.71131754685084,3.96987290962854,1.90194181869766,0.129541373571598,0.880264071808793,2.10078475353131,0.758304704024195
RP11-178L8.7,0.0829229407891229,0,0,0,0,0,0
RP11-178L8.8,0,0,0,0,0,0,0
FBXO31,39.3780315072347,38.2837248908732,16.7040107555186,1.73955558796146,9.31998890064222,16.9588991428233,6.96582228115249
RP11-178L8.9,0.404249336346974,0.510973740843277,0.0375877829782146,0,0.00772161466498941,0.026933137865786,0.00881749655842087
MAP1LC3B,8.75873562085111,18.5719301960345,8.41966338712007,0.675465733623333,6.86451543717558,18.8262633681844,5.34340291440305
RP11-178L8.3,0.176211249176886,0.923683300755154,0.0601404527651434,0.00925295525511416,0,0.0359108504877147,0.00881749655842087
ZCCHC14,111.624643669758,105.614341665068,42.3238436334697,2.22996221648251,15.6671561552635,27.6333994502965,10.6691708356893
RP11-106D4.2,0,0,0,0,0,0,0
RP11-482M8.1,2.60170726725873,1.88667227388287,1.1727388289203,0.0832765972960274,0.223926825284693,0.484796481584148,0.229254910518943
RP11-482M8.3,0,0,0,0,0,0,0
JPH3,2.75718778123834,1.55257405871611,0.992317470624866,0.194312060357397,1.63698230897775,1.64292140981295,0.696582228115249
RP11-278A23.4,0,0,0,0,0,0,0
RP11-278A23.1,0,0,0,0,0,0.00897771262192867,0
KLHDC4,40.1139726067382,41.3495673359329,25.7250786702901,4.44141852245479,10.0072126058263,16.2855706961786,10.1224860490672
RP11-278A23.2,0.300595660360571,0.452015232284437,0.218009141273645,0.00925295525511416,0.0154432293299788,0.0628439883535007,0.00881749655842087
RP4-536B24.4,0.269499557564649,0.176875525676519,0.518711405099362,0.185059105102283,0.0617729173199153,0.116710264085073,0.0617224759089461
RP4-536B24.3,0.663383526312983,0.727154938892356,0.872036565094579,0.240576836632968,0.841655998483846,0.736172434998151,0.361517358895256
SLC7A5,47.6184987481538,57.9758667495257,27.3413533383533,6.10695046837534,16.0764017325079,32.0145232097976,11.312848084454
MIR6775,0,0,0,0,0,0,0
RP4-536B24.2,0.0103653675986404,0.0589585085588396,0,0,0,0,0
CA5A,16.5949535254232,13.7176796580234,6.22453686119234,1.16587236214438,5.01904953224312,6.22155484699657,3.48291114057625
GS1-21A4.1,0,0,0,0,0,0,0
BANP,42.2906998024527,57.3469759915647,31.9872033144606,5.78309703444635,12.1615430973583,18.6736422536116,9.66397622802928
RP11-863P13.5,0.0207307351972807,0.0982641809313994,0,0,0,0,0
RP11-863P13.6,0,0,0,0,0,0,0
RP11-863P13.4,0.0103653675986404,0,0,0,0,0,0
RP11-863P13.1,0,0,0,0,0,0,0
RP11-863P13.3,0,0,0,0,0,0,0
RP11-863P13.2,0.207307351972807,0.275139706607918,0.12779846212593,0.0740236420409132,0.0463296879899365,0.0897771262192867,0.0529049793505252
LA16c-444G7.2,0.186576616775527,0.0589585085588396,0.0751755659564292,0.0277588657653425,0.115824219974841,1.79554252438573,0.493779807271569
LA16c-444G7.1,3.34801373436084,9.84607092932622,2.30788987486238,1.40644919877735,1.19685027307336,1.58905513408137,0.872932159283667
ZNF469,0.0207307351972807,0.0982641809313994,0.00751755659564292,0.0277588657653425,0,0,0.0176349931168417
ZFPM1,4.60222321379632,10.8876712471991,3.73622562803453,1.33242555673644,2.28559794083686,4.35419062163541,2.0280242084368
MIR5189,0,0,0,0,0,0,0
RP11-21B21.4,1.20238264144228,4.50049948665809,0.436018282547289,0.0555177315306849,0.0308864586599576,0.484796481584148,0.0617224759089461
ZC3H18,36.2062290220508,35.6305920057254,25.4920344158251,5.20941380862927,13.3892798290916,20.6936275935456,13.3408722928908
IL17C,0.0310961027959211,0.0393056723725598,0,0,0,0,0
CYBA,24.4829982679885,25.2735473355559,19.9816654312189,6.18097411041625,44.491943699669,68.9937214995218,39.1055972365966
MVD,6.35397033796654,5.09008457224649,1.69145023401966,0.323853433928995,0.996088291783634,1.96611906420238,0.793574690257879
SNAI3-AS1,4.97537644734737,3.43924633259898,1.71400290380659,0.536671404796621,0.694945319849047,1.3466568932893,0.775939697141037
SNAI3,0.124384411183684,0.334098215166758,0.0601404527651434,0.0185059105102283,0.0694945319849047,0.053866275731572,0.0969924621426296
AC138028.1,0,0,0.00751755659564292,0,0,0,0
RNF166,2.05234278453079,3.7143860392069,1.27046706466365,0.434888896990365,0.702666934514036,1.22994662920423,0.529049793505252
RP5-1142A6.5,0.518268379932018,0.982641809313994,0.142833575317216,0.0277588657653425,0.0308864586599576,0.215465102926288,0
CTU2,1.22311337663956,1.37569853303959,0.473606065525504,0.0832765972960274,0.339751045259534,0.825949561217438,0.229254910518943
RP5-1142A6.10,0,0,0,0,0,0,0
PIEZO1,63.9232219808151,41.6836655510996,24.3117780303092,2.8128983975547,13.7444741036811,28.9172123552323,14.2755269280834
MIR4722,0,0,0,0,0,0,0
RP5-1142A6.9,0,0,0,0,0,0,0
RP5-1142A6.2,0.331691763156492,0.412709559911877,0.0751755659564292,0.0185059105102283,0.0231648439949682,0.026933137865786,0.00881749655842087
RP5-1142A6.7,0,0,0,0,0,0,0
RP5-1142A6.8,0.0310961027959211,0,0,0,0,0,0
CDT1,2.92303366281658,2.51556303184382,0.969764800837937,2.02639720087,2.50180315145657,2.63944751084703,2.35427158109837
APRT,15.2163596348041,12.0471885821896,13.0579958066318,0.721730509898904,3.38206722326536,17.7309824283091,6.07525512875198
GALNS,25.737207747424,20.0262400738192,22.0038881554468,1.10110167535858,6.7795776758607,12.5328868202124,4.47047075511938
AC092384.1,0,0,0,0,0,0,0.00881749655842087
TRAPPC2L,2.21818866610904,1.13986449880423,1.2253617250898,0.0925295525511416,0.586842714539195,2.38807155743303,0.573137276297357
PABPN1L,0,0,0,0.00925295525511416,0.0154432293299788,0.0359108504877147,0
CBFA2T3,0.393883968748334,1.59187973108867,0.255596924251859,1.06408985433813,0.416967191909428,0.655373021400793,0.458509821037886
RP11-830F9.5,0,0,0,0,0,0,0
