,TWDN-WUR-117-A1,TWDN-WUR-117-A2,TWDN-WUR-120-A1,TWDN-WUR-120-A2,TWDN-WUR-120-A3,TWDN-WUR-124-A1,TWDN-WUR-124-A2
CERS4,16.8613804833736,0,3.29826816184492,6.55002169694687,7.0569837322411,3.99760942956112,7.56622320117396
CERS5,4.91790264098397,7.17324094199,7.42110336415107,7.09585683835911,8.46838047868932,3.99760942956112,7.76709638350601
CERS6,165.803574753174,297.689499092585,392.493911259545,297.48015206967,447.412768624086,129.922306460736,253.100209738385
CES1,0.702557520140568,0,0.274855680153743,1.09167028282448,0,0,0.267830909776069
CES2,38.6406636077312,3.586620470995,31.6084032176805,56.2210195654606,31.0507284218608,43.9737037251723,33.7466946317847
CES3,4.91790264098397,0,112.690828863035,70.9585683835911,29.6393316754126,21.9868518625862,113.024643925501
CES4A,77.2813272154624,0,467.804367621671,226.521583686079,225.823479431715,7.99521885912225,70.5064869985502
CES5A,0.702557520140568,3.586620470995,0.549711360307487,2.18334056564896,0,1.99880471478056,1.87481636843248
CETN1,0,0,0,0,0,0,0
CETN2,19.6716105639359,7.17324094199,14.2924953679947,26.2000867877875,21.1709511967233,7.99521885912225,1.13828136654829
CETN3,19.6716105639359,32.279584238955,14.2924953679947,16.3750542423672,16.9367609573786,19.9880471478056,17.0072627707804
CETP,4.91790264098397,14.34648188398,5.22225792292112,3.82084598988568,2.82279349289644,0,5.08878728574532
CFAP126,0.702557520140568,0,0,0.545835141412239,0,0,0
CFAP20,12.6460353625302,14.34648188398,12.3685056069184,15.2833839595427,19.7595544502751,19.9880471478056,12.6550104869193
CFAP221,139.106388987832,14.34648188398,236.101029252065,118.992060827868,114.323136462306,49.970117869514,62.8733060699323
CFAP36,86.4145749772898,150.63805978179,70.3630541193583,91.7003037572562,88.9179950262379,79.9521885912225,92.5355793276319
CFAP43,19.6716105639359,28.69296376796,20.0644646512233,24.5625813635508,9.87977722513754,19.9880471478056,27.117879614827
CFAP44,113.814318262772,10.759861412985,19.5147532909158,25.108416504963,21.1709511967233,27.9832660069279,56.8471105999707
CFAP45,2.1076725604217,0,0.274855680153743,1.63750542423672,0,1.99880471478056,0.937408184216242
CFAP46,15.4562654430925,10.759861412985,1.09942272061497,1.09167028282448,1.41139674644822,3.99760942956112,7.16447683650985
CFAP47,14.7537079229519,43.03944565194,59.6436825933623,33.2959436261466,46.5760926327913,5.99641414434168,6.29402637973763
CFAP52,4.91790264098397,0,3.84797952215241,4.36668113129791,1.41139674644822,0,4.82095637596925
CFAP53,27.3997432854821,14.34648188398,9.07023744507353,9.27919740400807,11.2911739715858,9.99402357390281,11.8515177575911
CFAP57,3.51278760070284,0,0,2.7291757070612,0,0,0.133915454888035
